species_name,common_name,scientific_name,event_month,latitude,longitude,individual_count,IUCN_Red_List_status
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2021-12,-64.549333,-57.67535,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2022-01,-65.508802,-61.240014,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2022-01,-63.5,-56.9,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2022-02,-64.94817479999999,-63.277585599999995,5.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2022-02,-77.86,166.78,2.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2022-03,-75.94419,-154.94389,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2022-03,-64.63,-62.16,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2022-03,-63.736944,-57.406389,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2022-12,-64.98440466666666,-63.52303866666667,3.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2023-01,-76.40325533333333,-155.42785533333333,3.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2023-01,-74.2204,-137.6589,4.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2023-01,-73.2472,-125.6163,4.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2023-01,-73.148197,-77.378477,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2023-01,-63.916666500000005,-60.7333335,2.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2023-01,-77.859429,166.588465,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2023-02,-74.697392,-142.628174,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2023-02,-68.207068,-69.016113,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2023-02,-65.166667,-64.166667,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2023-02,-76.31770633333333,167.46939450000002,6.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2023-02,-65.89698,161.374512,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2023-03,-74.65940833333333,-144.13031666666666,12.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2023-03,-65.16345,-64.130974,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2023-12,-64.90612,-62.953952,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2024-01,-78.633889,-164.0475,6.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2024-01,-67.602166,-68.175659,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2024-01,-64.682954,-62.637405,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2024-02,-74.00001,-111.6147,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2024-02,-66.97214650000001,-66.0999755,2.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2024-02,-64.77298066666667,-62.91579066666667,3.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2024-03,-64.43241133333333,-62.20257899999999,3.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2024-10,-64.682066,-62.640646,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2024-12,-67.68441849999999,-68.64776800000001,2.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2024-12,-65.102662,-64.040287,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2024-12,-63.678883,-59.634517,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2025-01,-64.85360750000001,-63.116121,2.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2025-01,-66.54,-66.501667,2.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2025-02,-64.87807223076923,-63.357761153846155,13.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2025-02,-66.925162,-67.23795,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2025-02,-62.094138,-58.429953,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2011-07,-24.6185,-44.068167,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2017-10,-13.781667,-35.478333,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2019-10,-51.3,-60.5,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2020-02,-55.145821,-66.157951,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2021-11,-12.208254,-33.841259,2.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2022-01,-44.771093,-65.685282,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2022-03,-44.794944,-65.670914,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2022-04,-54.999038,-67.107067,2.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2023-03,-45.070102,-65.916321,1.0,LC
Minke Whale,Minke Whale,Balaenoptera Acutorostrata,2024-09,-14.7726,-38.9144,2.0,LC
Common Minke Whale,Common Minke Whale,Balaenoptera Acutorostrata,2023-06,-22.004679,113.893329,1.0,LC
Sei Whale,Sei Whale,Balaenoptera Borealis,2015-06,78.982,11.61,2.0,EN
Sei Whale,Sei Whale,Balaenoptera Borealis,2019-07,78.179349,13.775757,2.5,EN
Sei Whale,Sei Whale,Balaenoptera Borealis,2020-01,-60.693979,-50.062501,2.0,EN
Sei Whale,Sei Whale,Balaenoptera Borealis,2022-11,-62.56749,-59.771547,1.0,EN
Sei Whale,Sei Whale,Balaenoptera Borealis,2024-03,-60.0,-62.0,5.0,EN
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2016-07,33.472022,-117.882729,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2016-08,33.76287,-118.46528,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2017-08,33.489528,-118.267822,2.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2018-08,33.474128,-118.155513,2.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2018-10,33.438395,-118.343262,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2019-07,31.0,-114.5,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2019-09,32.620488,-117.478115,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2020-07,33.548712,-117.890941,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2020-09,33.43,-117.7,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2020-10,33.538044,-118.3809185,4.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2021-08,33.287873000000005,-117.7245956,6.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2022-01,25.025379,-110.410924,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2022-02,31.129167,-114.603056,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2022-04,24.475767,-112.183567,2.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2022-11,33.41,-117.74,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2024-03,27.939782,-112.252808,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2024-06,24.122766,-109.923706,2.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2024-08,33.170855,-117.6700975,2.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2024-08,8.533333,-84.066667,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2024-10,15.665104,-96.541533,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2024-11,15.662506,-96.483441,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2024-12,15.657995,-96.491221,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2016-06,-34.501803,19.359158,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2021-01,-34.1883335,18.293611,2.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2021-02,-34.058889,18.306667,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2021-10,-34.449613,19.261721,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2023-06,-34.107655,18.568062,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2023-08,-23.9567,-45.410167,2.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2024-02,-23.922117,-45.468183,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2024-07,-34.246014,18.489301,3.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2024-10,-34.212208,18.471469,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2024-12,-23.520286,-45.105943,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2025-01,-23.56186333333333,-45.091329333333334,3.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2004-05,-0.546905,-91.327114,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2022-06,0.08477,-91.53266,2.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2022-09,-33.490652,151.47345,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2023-03,-24.93416,153.144579,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2015-11,-34.16945,23.453087,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2024-03,-33.812377,25.735474,1.0,LC
Bryde'S Whale,Bryde'S Whale,Balaenoptera Brydei,2024-07,-31.924995,29.229097,1.0,LC
Blue Whale,Blue Whale,Balaenoptera Musculus,2011-06,69.435167,-21.862,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2013-07,79.708333,14.025,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2013-08,79.293333,10.453333,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2014-06,66.070432,-17.53418,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-06,78.56641675,10.465625,4.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-06,78.16957,14.169617,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-07,78.019263,12.877352,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-07,79.800834,18.099976,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-07,79.063612,7.981112,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-08,80.200278,15.579445,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-09,78.2,14.0,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2016-06,78.1410938,13.2746692,5.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2016-07,78.50891200000001,12.3509715,8.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2016-09,81.09,17.55,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2017-06,78.19119590909091,12.85121681818182,14.5,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2017-06,66.1538,-17.5902,1.5,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2017-07,79.33485266666668,11.528473444444444,26.5,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2017-07,73.356949,0.937298,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2017-07,80.75,16.4,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2017-07,76.97931750000001,15.7836085,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2017-08,80.14695183333335,15.417088166666666,6.5,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2017-08,80.55,19.45,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2018-05,71.178013,-8.141446,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2018-05,66.286667,-17.724167,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2018-06,78.166667,12.65,3.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2018-06,70.124813,-18.476987,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2018-07,78.13438333333333,13.528972666666666,3.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2018-07,81.27,16.35,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2018-08,66.07666433333333,-17.508545,3.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2018-08,79.77124433333334,12.023966333333334,3.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-05,66.127741,-17.7027,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-06,66.10343805882353,-17.529981705882353,17.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-06,78.33132166666665,11.593337,4.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-07,70.577733,-9.774617,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-07,79.18371942857144,13.153739571428574,8.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-07,78.7195765,8.9983665,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-07,68.08295,-22.36255,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-08,79.13023385714287,14.758324142857143,8.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-08,79.517663,19.629912,5.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-08,79.034536,11.349735,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2021-07,78.243905,14.90387,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2021-09,81.678684,26.609362,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2022-04,66.112767,-17.370865,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2022-06,79.75761066666666,16.280970999999997,3.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2022-06,66.137205,-17.477188,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2022-06,68.11564885714286,-22.440763142857147,7.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2022-06,79.590417,18.496083,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2022-06,71.414471,-8.466963,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2022-07,78.404677,15.611572,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2022-08,79.395789,28.564453,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-03,66.0529995,-17.535974,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-04,66.159263,-17.575006,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-05,66.08594314285713,-17.52509057142857,7.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-06,66.10953616666666,-17.494777666666668,6.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-06,78.0456255,13.762365,6.5,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-06,78.33190577777778,11.169937444444445,11.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-07,78.60755675,11.06135725,4.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-07,78.79680266666668,13.742429,4.5,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-07,79.839244,17.984619,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-07,70.634037,-51.574781,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-08,78.15551199999999,13.5897535,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-05,66.1,-17.5,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-06,77.309548,12.714628,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-06,78.9083335,9.04,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-06,66.109226,-17.5519675,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-07,68.615,-23.665,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-07,78.448797,11.877542,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-08,65.873018,-18.187375714285714,7.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-08,78.292349,14.913861,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-08,80.6591,22.102,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2014-01,5.931804,80.438933,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-04,5.040605,80.881348,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2016-12,5.9,80.4,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2018-12,5.779746,80.460763,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-02,5.779533,80.74365,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-03,5.9100530000000004,80.327939,4.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2021-10,-21.864687,113.966526,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-05,-9.722742,47.475081,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2005-09,48.845288,-68.391609,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2009-04,37.5863,-25.4691,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2010-01,38.354717,-28.6209,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2010-04,37.93638850000001,-26.887222,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2012-08,48.134572,-69.683608,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2014-03,38.377,-28.434,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2014-04,38.377,-28.434,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-05,38.49,-28.66,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-09,44.314383,-67.5085215,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2016-04,38.5053,-28.6981,3.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2016-06,38.6334,-28.6336,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2017-02,38.5053,-28.6981,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2017-04,38.00945,-27.073549999999997,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2017-06,38.637338,-27.337418,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2018-03,38.37022542857142,-28.477873999999996,7.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2018-04,38.33940275,-28.330209375000003,9.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2018-05,38.3588898,-28.27537496,30.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-03,38.641044,-28.496188,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-04,38.581386,-28.55896,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-05,37.693021,-25.510643,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-05,38.602853,-28.526001,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2019-07,65.144239,-23.757935,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2021-05,38.417183,-28.506603,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2021-08,49.97351483333333,-66.23931900000001,7.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2021-09,44.459858,-63.619064,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2022-04,38.378107,-28.481506,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2022-05,38.468811,-28.660927,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2022-07,45.094353,-66.9827,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2022-08,64.806336,-30.941692,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-04,38.31053375,-28.32368725,8.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-04,28.044,-17.408806,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-05,38.4462614,-28.552851599999997,5.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-07,48.766478,-64.222117,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-08,63.393694,-19.697113,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2023-08,63.675278,-39.616699,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-01,21.741,-18.4423,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-03,38.5252995,-28.4111185,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-04,38.33834572222222,-28.548783055555557,18.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-05,38.348461,-28.390677666666665,4.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-06,48.345381,-53.350983,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-06,44.479789,-66.360168,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-06,38.315117,-28.259783,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-06,32.662291499999995,-17.1804165,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-08,64.889668,-24.185365,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-08,44.318299,-66.837097,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-08,48.726969,-64.140101,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-09,48.67,-53.14,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-09,48.5117325,-69.14176950000001,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2024-10,32.712233,-17.2878,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,1996-03,25.065366,-110.165405,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2007-09,33.66654,-118.271837,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2007-11,33.43,-117.7,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2008-08,27.6,-114.9,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2009-06,34.342076500000005,-119.9061585,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2009-09,33.43,-117.7,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2009-10,37.67,-123.0,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2010-09,33.8701735,-118.4814365,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2010-10,37.67,-123.0,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2011-02,25.776288,-111.19885,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2011-09,34.0,-118.51,3.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2011-10,33.845327,-118.500595,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2012-03,25.787527,-111.131687,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2012-08,33.6,-118.1,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2013-02,34.0,-118.51,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2013-02,26.097519,-111.30487149999999,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2013-05,36.8,-122.0,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2013-06,37.757687,-122.77565,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2013-08,33.6,-118.1,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2013-09,33.26565,-117.72789999999999,4.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2013-09,38.22135,-123.136729,2.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2014-06,36.8,-122.0,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2014-07,37.70126666666667,-123.0115,3.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2014-08,33.43,-117.7,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-02,25.8068,-110.953,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-05,33.720662250000004,-118.513945,4.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-06,33.55,-117.9,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-07,33.542734714285714,-117.99011985714286,7.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-07,36.351834,-121.923523,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-08,44.82897,-124.065737,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-08,33.594031,-118.092899,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2015-09,33.6782,-118.3389,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2016-04,33.55435,-118.00104999999999,4.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2016-05,36.83209357142857,-121.95391471428572,7.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2016-05,33.644600000000004,-118.27713333333334,3.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2016-05,0.576149,-89.248053,1.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2016-06,33.67445947368421,-118.37692826315788,19.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2016-06,36.81866659999999,-122.013,5.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2016-07,33.67400289285714,-118.36308569642857,56.0,EN
Blue Whale,Blue Whale,Balaenoptera Musculus,2016-07,36.82419413793103,-122.0287554137931,29.0,EN
